"Index", "Height(Inches)", "Weight(Pounds)"
19291, 66.65284, 140.9184
19292, 66.90633, 112.5183
19293, 67.36174, 132.7616
19294, 68.85531, 113.9658
19295, 67.14749, 110.8704
19296, 68.43251, 127.4271
19297, 66.76784, 114.9009
19298, 65.88806, 106.0497
19299, 70.28666, 139.7015
19300, 65.73875, 132.1646
19301, 66.85533, 130.9737
19302, 67.81668, 119.0647
19303, 66.13711, 118.1549
19304, 67.44496, 134.7946
19305, 70.31339, 135.4947
19306, 69.67229, 138.3051
19307, 68.20788, 130.6784
19308, 69.07866, 135.7628
19309, 69.2147, 145.863
19310, 69.03707, 134.3548
19311, 67.4867, 130.712
19312, 68.65038, 130.0623
19313, 68.47651, 117.658
19314, 66.81897, 125.9835
19315, 68.62807, 128.3296
19316, 66.49421, 100.1453
19317, 69.32902, 117.3836
19318, 66.80477, 109.5414
19319, 67.45323, 117.2084
19320, 66.82436, 118.9075
19321, 68.44044, 132.5773
19322, 68.17205, 135.7029
19323, 65.54081, 120.4393
19324, 69.87822, 134.6517
19325, 70.74234, 154.9873
19326, 69.72666, 142.6482
19327, 69.32118, 130.9678
19328, 67.35447, 106.6254
19329, 71.54135, 121.2208
19330, 65.76665, 122.1748
19331, 70.40562, 142.0761
19332, 66.07982, 104.0078
19333, 66.23757, 122.995
19334, 71.08337, 141.4795
19335, 70.71918, 137.857
19336, 66.42899, 126.2921
19337, 69.82743, 119.7982
19338, 67.2883, 132.4893
19339, 67.54366, 134.223
19340, 68.67346, 124.9942
19341, 69.49291, 136.7762
19342, 65.18689, 131.8571
19343, 68.63243, 140.3363
19344, 65.87434, 123.9921
19345, 69.72791, 134.6838
19346, 68.86516, 146.82
19347, 70.78499, 125.1415
19348, 71.49315, 139.9804
19349, 68.72414, 133.7544
19350, 68.80062, 115.5805
19351, 70.09019, 125.3692
19352, 70.95429, 142.1598
19353, 68.65434, 127.7207
19354, 65.07993, 103.2811
19355, 67.8804, 122.2327
19356, 68.69267, 128.8388
19357, 66.39305, 109.666
19358, 68.97105, 121.7352
19359, 67.51326, 122.2808
19360, 67.77261, 124.7638
19361, 70.49746, 131.8233
19362, 67.34338, 131.4508
19363, 67.12994, 128.448
19364, 67.28063, 101.792
19365, 67.83278, 121.5138
19366, 66.94744, 111.0788
19367, 68.83627, 125.1171
19368, 67.17864, 126.6733
19369, 67.94058, 129.4379
19370, 70.92914, 135.2796
19371, 67.86923, 111.0826
19372, 68.22707, 137.6088
19373, 66.86146, 119.7778
19374, 67.65723, 119.8673
19375, 68.07379, 98.47485
19376, 73.59392, 145.5716
19377, 65.40895, 128.1772
19378, 67.07607, 142.2548
19379, 66.89452, 117.4998
19380, 66.42382, 139.1155
19381, 71.97374, 130.8526
19382, 67.96789, 119.0567
19383, 67.25519, 116.9952
19384, 65.5737, 103.2335
19385, 69.84429, 127.3391
19386, 69.55115, 125.4512
19387, 66.43305, 126.9671
19388, 68.85178, 117.5224
19389, 66.7244, 124.9279
19390, 68.64607, 126.7906
19391, 63.70431, 112.5109
19392, 68.19205, 114.4343
19393, 67.64495, 120.6396
19394, 67.69633, 129.9412
19395, 65.56974, 97.43419
19396, 70.21936, 137.3578
19397, 67.42904, 125.3863
19398, 69.43355, 148.2019
19399, 67.29278, 129.8179
19400, 69.10066, 151.9111
19401, 66.92661, 127.0226
19402, 66.82918, 117.5375
19403, 70.36044, 119.1202
19404, 64.68454, 107.658
19405, 68.78039, 117.1408
19406, 66.3356, 132.6665
19407, 71.05723, 148.1894
19408, 65.98309, 107.8979
19409, 66.96438, 142.4074
19410, 62.66094, 102.5225
19411, 66.7604, 135.5098
19412, 69.31698, 133.9394
19413, 66.1443, 137.1406
19414, 65.13872, 141.9462
19415, 68.44832, 152.6479
19416, 69.10624, 132.7292
19417, 68.52832, 132.1379
19418, 68.08132, 123.9994
19419, 68.86629, 136.1652
19420, 66.3787, 127.2431
19421, 67.76213, 150.8899
19422, 65.99674, 147.9077
19423, 65.81136, 126.1608
19424, 67.40505, 131.4322
19425, 66.83229, 123.1594
19426, 68.63507, 124.9311
19427, 62.97683, 96.29756
19428, 71.24168, 132.8696
19429, 67.47631, 130.3214
19430, 68.62495, 130.4401
19431, 68.42664, 122.2238
19432, 65.46691, 120.4029
19433, 68.25073, 125.9581
19434, 67.4445, 119.4108
19435, 67.1342, 126.346
19436, 68.13306, 134.1461
19437, 65.54906, 141.2074
19438, 71.2458, 147.3819
19439, 69.55894, 150.7427
19440, 67.5101, 121.0396
19441, 67.63941, 122.4085
19442, 64.82273, 112.1695
19443, 69.22052, 132.0336
19444, 69.92432, 144.2027
19445, 66.98924, 150.2762
19446, 68.56214, 132.0495
19447, 66.77559, 127.3659
19448, 68.73691, 129.7617
19449, 66.91012, 122.4668
19450, 67.17807, 126.9057
19451, 69.93152, 142.0998
19452, 69.08901, 139.7904
19453, 70.19955, 130.4641
19454, 68.66485, 120.245
19455, 67.02561, 131.4908
19456, 64.99279, 125.5052
19457, 69.62365, 146.1419
19458, 68.24774, 136.1765
19459, 66.21311, 113.8111
19460, 65.83904, 132.5109
19461, 63.6379, 123.548
19462, 70.60624, 131.5629
19463, 68.13407, 146.0477
19464, 69.39546, 136.2664
19465, 68.94134, 118.7888
19466, 67.38692, 130.1127
19467, 64.89061, 111.4397
19468, 69.9709, 145.0628
19469, 68.5498, 143.3518
19470, 69.27563, 137.7491
19471, 70.71056, 161.4436
19472, 66.4149, 112.9923
19473, 62.50167, 91.57279
19474, 68.42081, 128.0469
19475, 71.7836, 127.215
19476, 66.29355, 121.9691
19477, 66.41854, 126.7928
19478, 67.77764, 145.8554
19479, 67.57821, 100.8997
19480, 67.89491, 114.1335
19481, 68.64534, 116.5296
19482, 69.35841, 134.6133
19483, 68.6794, 140.9111
19484, 69.63578, 107.6423
19485, 69.1889, 141.0582
19486, 68.96742, 145.8354
19487, 68.61172, 139.6006
19488, 67.52548, 120.6988
19489, 66.15107, 105.9052
19490, 68.68094, 135.0912
19491, 66.80899, 103.3739
19492, 68.9321, 127.5417
19493, 67.76799, 139.2827
19494, 66.53111, 125.715
19495, 68.00506, 134.7767
19496, 67.04487, 116.2412
19497, 70.32864, 115.7384
19498, 70.16821, 137.7695
19499, 68.70678, 132.4533
19500, 65.97472, 118.204
19501, 69.80446, 106.9538
19502, 66.69743, 126.3104
19503, 67.64179, 116.9737
19504, 66.80381, 131.6848
19505, 72.77441, 143.1369
19506, 69.28426, 140.4357
19507, 66.80098, 114.5898
19508, 69.41988, 144.3342
19509, 66.9729, 131.5274
19510, 68.03946, 143.2374
19511, 69.00818, 123.1109
19512, 69.2158, 148.4322
19513, 69.63119, 130.0823
19514, 70.09088, 145.9827
19515, 66.70823, 124.4015
19516, 66.09049, 121.7826
19517, 67.75741, 126.407
19518, 65.67362, 133.5732
19519, 67.23266, 132.217
19520, 69.99684, 144.2222
19521, 67.57739, 132.6973
19522, 65.54885, 120.8402
19523, 69.4322, 121.8002
19524, 66.99743, 133.9659
19525, 67.06971, 130.6626
19526, 64.51039, 109.5663
19527, 71.90727, 129.9342
19528, 66.98211, 119.479
19529, 68.8868, 136.5011
19530, 67.69444, 130.4561
19531, 70.7424, 140.6748
19532, 69.54554, 145.2172
19533, 69.14821, 135.2195
19534, 66.50703, 108.6434
19535, 70.29309, 127.0521
19536, 67.9355, 133.4828
19537, 68.21364, 133.9939
19538, 68.5144, 128.0894
19539, 65.42839, 111.4876
19540, 67.86424, 128.8723
19541, 63.71868, 96.00666
19542, 70.61081, 123.8097
19543, 68.90318, 123.7874
19544, 70.13475, 128.6143
19545, 71.46053, 152.5282
19546, 70.03539, 120.0435
19547, 68.1379, 137.3988
19548, 63.85703, 125.0479
19549, 67.30965, 124.9212
19550, 68.90615, 139.2283
19551, 71.64804, 125.3181
19552, 68.88111, 134.4917
19553, 69.51423, 134.5854
19554, 68.18086, 121.5733
19555, 65.69997, 110.1231
19556, 68.40463, 126.7027
19557, 71.07505, 140.2282
19558, 69.27603, 126.8514
19559, 68.23265, 121.7072
19560, 68.58259, 117.5669
19561, 67.36844, 127.4011
19562, 68.28441, 122.825
19563, 69.07799, 130.0466
19564, 67.21276, 126.4072
19565, 64.98716, 104.79
19566, 66.9179, 127.2505
19567, 67.12818, 130.2357
19568, 66.10688, 107.0003
19569, 68.57638, 125.1795
19570, 63.93057, 112.976
19571, 69.76564, 139.6668
19572, 68.41106, 151.9062
19573, 66.36876, 122.2946
19574, 70.47793, 129.8903
19575, 65.4282, 121.4682
19576, 66.03012, 135.4752
19577, 68.0989, 130.5315
19578, 68.65857, 146.6697
19579, 72.01458, 129.7612
19580, 68.50725, 123.4456
19581, 69.22753, 125.3293
19582, 70.19938, 140.7101
19583, 67.04063, 124.0582
19584, 66.98144, 121.0401
19585, 68.71907, 120.0657
19586, 69.72849, 144.2993
19587, 69.09655, 123.9771
19588, 69.7738, 114.8563
19589, 67.75308, 130.351
19590, 67.08285, 122.5291
19591, 71.31542, 136.2466
19592, 70.79423, 139.6064
19593, 68.65088, 120.791
19594, 70.36812, 127.8744
19595, 68.9855, 117.1791
19596, 67.35987, 120.6422
19597, 70.4786, 146.8413
19598, 69.13282, 134.3117
19599, 69.53122, 125.177
19600, 67.98617, 118.3697
19601, 67.61576, 135.516
19602, 69.78926, 147.2761
19603, 66.81312, 130.7799
19604, 68.68595, 134.9254
19605, 68.05575, 116.4879
19606, 67.0537, 115.5655
19607, 63.55754, 127.6591
19608, 68.02524, 131.1121
19609, 71.55392, 137.254
19610, 67.92525, 109.364
19611, 68.30782, 137.5401
19612, 69.51542, 152.0741
19613, 67.29902, 120.4122
19614, 68.95044, 125.9445
19615, 66.93895, 113.2025
19616, 68.33849, 111.7251
19617, 66.99193, 117.526
19618, 64.8404, 122.1497
19619, 67.83682, 109.6392
19620, 69.02802, 119.1542
19621, 69.41642, 112.3215
19622, 72.88867, 144.9415
19623, 66.61994, 120.0592
19624, 68.41957, 132.3673
19625, 67.05694, 129.4949
19626, 64.48443, 128.3386
19627, 70.56403, 128.5002
19628, 67.67847, 127.6393
19629, 68.38258, 132.7334
19630, 68.18807, 128.7375
19631, 67.85684, 142.625
19632, 71.13318, 131.6605
19633, 65.43111, 121.7387
19634, 69.13164, 113.8551
19635, 68.69, 137.9111
19636, 70.5797, 131.3443
19637, 68.82262, 116.2803
19638, 68.39201, 111.0592
19639, 68.73134, 136.7499
19640, 63.96774, 105.3882
19641, 67.70227, 137.468
19642, 65.38377, 110.8341
19643, 66.86451, 132.972
19644, 67.14211, 119.5467
19645, 64.23474, 137.3847
19646, 66.66678, 106.7181
19647, 68.51504, 119.8735
19648, 65.93028, 115.4797
19649, 67.37382, 118.0422
19650, 70.25357, 125.9146
19651, 70.0309, 136.5168
19652, 66.34973, 123.1756
19653, 69.95254, 126.0075
19654, 67.47996, 129.589
19655, 68.7086, 121.1474
19656, 67.00906, 134.2455
19657, 67.72585, 106.4953
19658, 71.29286, 141.0486
19659, 68.51699, 122.1062
19660, 66.62695, 126.9819
19661, 67.94829, 126.8774
19662, 66.89987, 102.8782
19663, 67.42931, 133.088
19664, 68.2914, 129.8764
19665, 65.99699, 100.402
19666, 70.19978, 129.7827
19667, 67.57201, 131.9072
19668, 63.39936, 106.8881
19669, 69.54182, 136.1776
19670, 66.19251, 128.8525
19671, 65.75415, 111.5965
19672, 67.57701, 130.5393
19673, 65.91428, 121.6722
19674, 67.43806, 132.718
19675, 65.96746, 127.1559
19676, 67.37888, 114.5618
19677, 67.09216, 107.9098
19678, 68.09938, 128.7844
19679, 68.59888, 116.9653
19680, 64.6891, 100.6123
19681, 67.80635, 119.7824
19682, 68.11201, 145.058
19683, 69.98685, 114.9373
19684, 66.68902, 114.2804
19685, 69.52482, 135.5855
19686, 65.66648, 129.1953
19687, 69.21321, 122.4687
19688, 70.13351, 140.4419
19689, 62.90053, 128.8516
19690, 69.52934, 106.595
19691, 69.16515, 156.2241
19692, 64.9069, 109.8341
19693, 65.51072, 115.8503
19694, 67.2087, 132.4732
19695, 68.02634, 130.6405
19696, 68.8114, 134.7657
19697, 71.76238, 141.3491
19698, 69.32284, 126.9131
19699, 68.35675, 129.7181
19700, 67.63756, 142.1868
19701, 66.06231, 129.2107
19702, 70.56364, 133.1328
19703, 67.95176, 129.1952
19704, 68.27422, 122.074
19705, 68.18009, 132.0099
19706, 71.27518, 138.9276
19707, 65.61842, 106.7735
19708, 69.22954, 123.4618
19709, 66.69893, 121.0699
19710, 66.66889, 111.8507
19711, 70.84943, 138.1842
19712, 70.96035, 142.1775
19713, 68.33222, 115.3974
19714, 70.48522, 145.0675
19715, 66.60999, 111.5677
19716, 69.34036, 139.2212
19717, 69.4538, 118.4412
19718, 68.68119, 115.3372
19719, 66.77448, 116.9586
19720, 67.07195, 117.4971
19721, 68.99913, 125.8425
19722, 66.34261, 137.5813
19723, 70.08887, 133.1303
19724, 69.33453, 122.7998
19725, 65.27707, 113.6954
19726, 70.02681, 143.2139
19727, 68.94689, 132.8988
19728, 66.65913, 122.1781
19729, 66.79488, 109.0563
19730, 67.90679, 111.664
19731, 67.10869, 122.2714
19732, 70.27947, 136.6405
19733, 64.55087, 124.048
19734, 71.15681, 141.6004
19735, 68.5655, 123.6268
19736, 65.48782, 127.7492
19737, 67.74423, 125.1475
19738, 66.83599, 136.7083
19739, 67.95903, 115.2646
19740, 66.72479, 110.7445
19741, 70.98626, 143.4517
19742, 66.92733, 126.7084
19743, 67.5508, 129.1005
19744, 65.12646, 113.8691
19745, 69.52241, 112.2243
19746, 67.01183, 119.4125
19747, 68.04173, 118.3399
19748, 68.01268, 132.8762
19749, 62.53035, 118.2221
19750, 70.50733, 125.0036
19751, 62.05222, 120.4365
19752, 65.71906, 133.3052
19753, 67.78391, 127.5209
19754, 67.33371, 125.0801
19755, 67.91253, 132.1946
19756, 67.30735, 132.4663
19757, 69.08878, 123.8895
19758, 65.76843, 114.4506
19759, 71.64487, 135.5309
19760, 66.25808, 113.4446
19761, 64.36476, 116.8191
19762, 68.6548, 142.4832
19763, 68.95971, 144.5926
19764, 70.20612, 138.5105
19765, 70.57061, 147.3327
19766, 69.44979, 123.2579
19767, 70.52781, 133.765
19768, 66.10873, 117.6254
19769, 69.08755, 133.9543
19770, 66.78469, 134.3005
19771, 71.75464, 156.2319
19772, 69.13771, 134.5773
19773, 66.37631, 135.2777
19774, 69.74647, 122.6657
19775, 68.98829, 130.2543
19776, 68.13136, 149.3854
19777, 66.75278, 137.7469
19778, 69.8914, 129.1302
19779, 67.96866, 138.8191
19780, 67.21946, 131.7829
19781, 68.80103, 130.3331
19782, 68.8093, 124.482
19783, 68.65306, 127.3968
19784, 67.87452, 130.8625
19785, 68.70597, 122.373
19786, 67.1432, 123.2538
19787, 69.18709, 126.7873
19788, 70.99521, 133.4597
19789, 67.95264, 132.5607
19790, 68.91363, 119.3353
19791, 69.8465, 140.0139
19792, 66.93742, 135.168
19793, 70.11408, 124.4536
19794, 67.60622, 114.6471
19795, 66.39876, 122.4132
19796, 69.57104, 133.4373
19797, 70.09709, 123.9662
19798, 67.25205, 129.9541
19799, 71.43798, 155.874
19800, 69.21724, 123.3436
19801, 67.56125, 127.1117
19802, 67.90888, 128.6947
19803, 69.3568, 121.2005
19804, 67.50241, 135.2608
19805, 68.60586, 132.9409
19806, 68.2366, 129.2684
19807, 68.56842, 122.7771
19808, 69.21836, 125.1624
19809, 67.53883, 126.2731
19810, 70.67327, 147.01
19811, 64.2879, 112.1385
19812, 68.46678, 124.5944
19813, 66.73882, 131.1966
19814, 70.55971, 129.4913
19815, 67.84481, 137.5206
19816, 67.01079, 114.7508
19817, 65.99934, 133.4685
19818, 68.58547, 146.8673
19819, 68.81542, 125.8746
19820, 67.93911, 120.2009
19821, 68.93217, 118.3246
19822, 69.23922, 143.7294
19823, 67.79848, 115.8199
19824, 68.65821, 125.5767
19825, 71.49199, 161.906
19826, 65.53287, 111.1526
19827, 71.32373, 137.6824
19828, 69.91417, 140.2723
19829, 66.6972, 121.9527
19830, 70.85386, 154.6366
19831, 70.49105, 124.3354
19832, 66.27006, 138.3716
19833, 68.42409, 116.2243
19834, 68.50301, 111.7963
19835, 68.49217, 124.5766
19836, 68.09457, 134.955
19837, 66.31346, 136.7885
19838, 68.98854, 129.8207
19839, 67.05772, 126.8982
19840, 73.192, 135.5029
19841, 67.57593, 114.2885
19842, 66.45283, 116.0452
19843, 66.91061, 140.4039
19844, 69.70103, 156.9321
19845, 68.56368, 122.4036
19846, 68.88525, 121.0687
19847, 71.81982, 113.7783
19848, 68.90203, 140.996
19849, 67.3832, 121.1426
19850, 66.76526, 113.7805
19851, 67.09286, 109.4495
19852, 66.22802, 120.2049
19853, 68.25939, 123.1291
19854, 69.60131, 135.8837
19855, 64.74935, 89.95606
19856, 69.34369, 126.1819
19857, 69.9412, 139.8169
19858, 68.28392, 115.4109
19859, 69.34393, 140.1904
19860, 66.55206, 125.5455
19861, 66.75602, 118.3912
19862, 66.35767, 111.1497
19863, 66.73085, 119.8054
19864, 65.89961, 122.6803
19865, 67.4191, 143.7547
19866, 68.24369, 131.5036
19867, 66.7219, 103.6644
19868, 70.74214, 130.2358
19869, 67.20501, 126.207
19870, 70.21431, 132.2408
19871, 64.26213, 119.1471
19872, 67.14367, 97.69037
19873, 68.72736, 124.143
19874, 68.55679, 102.8629
19875, 66.29825, 126.6865
19876, 68.72175, 133.4487
19877, 69.87889, 139.1403
19878, 65.49782, 133.31
19879, 68.17108, 110.079
19880, 66.70977, 119.4087
19881, 65.56874, 125.6166
19882, 69.49271, 132.6257
19883, 69.51683, 141.4084
19884, 66.7906, 143.8571
19885, 70.21997, 121.1117
19886, 70.24793, 129.4589
19887, 67.80678, 141.4006
19888, 70.97413, 128.1364
19889, 69.75903, 155.8943
19890, 69.15573, 139.2332
19891, 68.27188, 140.4572
19892, 67.52736, 120.8998
19893, 68.11677, 131.2058
19894, 65.96669, 134.5409
19895, 68.82825, 125.8735
19896, 67.64802, 128.2415
19897, 66.56822, 129.7301
19898, 67.92216, 108.3181
19899, 70.16196, 114.9037
19900, 66.40088, 126.6422
19901, 67.98154, 135.6363
19902, 64.99081, 116.9649
19903, 71.5318, 142.0447
19904, 63.2937, 119.9139
19905, 67.63379, 150.7738
19906, 68.18959, 140.7606
19907, 68.28412, 124.5525
19908, 66.9256, 136.9907
19909, 68.68962, 116.8921
19910, 69.26219, 124.0692
19911, 69.7399, 137.5653
19912, 69.78169, 124.2681
19913, 68.89306, 118.0353
19914, 65.92005, 129.992
19915, 69.67499, 114.8889
19916, 70.18064, 120.8334
19917, 68.31191, 128.3317
19918, 69.27083, 118.5856
19919, 69.94767, 125.403
19920, 63.84479, 111.7573
19921, 69.72054, 125.5533
19922, 69.6911, 117.1674
19923, 68.25765, 132.8261
19924, 66.49187, 125.1728
19925, 66.2833, 121.768
19926, 69.49919, 123.5578
19927, 66.78395, 153.494
19928, 69.53808, 152.2727
19929, 68.26418, 137.6226
19930, 70.75474, 138.2314
19931, 66.34255, 135.4049
19932, 70.56467, 121.9766
19933, 67.88689, 142.8679
19934, 67.40779, 110.0451
19935, 70.88991, 141.9247
19936, 68.45421, 122.053
19937, 72.14473, 138.8158
19938, 67.65045, 125.5035
19939, 68.39678, 132.4804
19940, 72.84591, 136.0289
19941, 67.78233, 125.8292
19942, 66.10641, 109.5937
19943, 70.18598, 127.0676
19944, 65.30154, 132.5025
19945, 67.26947, 124.3345
19946, 70.78309, 151.569
19947, 65.97508, 132.6737
19948, 70.00396, 110.0049
19949, 67.10731, 97.30055
19950, 67.53817, 121.8995
19951, 68.50307, 128.1864
19952, 65.67232, 122.9823
19953, 66.09352, 127.0341
19954, 68.5779, 138.1229
19955, 68.91832, 125.8024
19956, 66.54757, 118.9779
19957, 66.30367, 106.1037
19958, 67.09517, 139.1474
19959, 67.48033, 133.0521
19960, 68.6264, 126.1881
19961, 67.43831, 121.3548
19962, 66.67599, 122.0323
19963, 64.52116, 121.3941
19964, 69.79005, 143.503
19965, 67.22173, 122.6996
19966, 66.4933, 115.2943
19967, 65.26414, 120.4538
19968, 66.56788, 127.3631
19969, 65.89813, 121.6184
19970, 69.70797, 127.6245
19971, 67.9721, 113.4425
19972, 65.86077, 98.2528
19973, 65.02716, 125.143
19974, 68.48686, 143.42
19975, 67.99138, 125.5912
19976, 70.2878, 140.5505
19977, 67.29468, 123.9692
19978, 68.26174, 113.2655
19979, 72.25625, 136.0435
19980, 65.0702, 119.358
19981, 71.08894, 135.0485
19982, 68.25279, 133.0544
19983, 66.785, 128.2321
19984, 67.62555, 116.0675
19985, 63.94658, 121.0392
19986, 68.94779, 124.4974
19987, 67.64244, 135.1131
19988, 68.50966, 138.6605
19989, 68.9745, 118.8841
19990, 65.93037, 139.6622
19991, 68.82556, 139.9606
19992, 67.93484, 121.858
19993, 66.37528, 118.5364
19994, 67.22561, 137.6765
19995, 68.95225, 127.904
19996, 65.27908, 117.0884
19997, 67.65755, 123.9277
19998, 66.69201, 116.5055
19999, 65.78102, 104.7543
20000, 68.07045, 129.6798
20001, 69, 135.3616
20002, 69.10487, 126.5316
20003, 72.13193, 161.0239
20004, 70.90373, 145.6269
20005, 67.86807, 122.0075
20006, 67.43892, 131.4767
20007, 69.43118, 133.454
20008, 67.10359, 119.217
20009, 70.18149, 147.2307
20010, 67.38918, 139.7066
20011, 70.45714, 139.7301
20012, 68.63421, 115.9739
20013, 65.62218, 136.3392
20014, 67.06349, 123.1228
20015, 67.30641, 98.95785
20016, 65.46606, 106.7027
20017, 66.53001, 121.2127
20018, 67.3778, 114.9383
20019, 69.32271, 115.2415
20020, 66.7957, 128.4932
20021, 65.32407, 114.5338
20022, 66.55935, 121.121
20023, 66.00505, 126.9795
20024, 69.59739, 152.8693
20025, 66.09583, 120.371
20026, 69.36726, 118.9293
20027, 72.00809, 144.9995
20028, 66.88928, 110.721
20029, 66.40722, 123.5727
20030, 65.5385, 119.9828
20031, 69.55926, 138.0278
20032, 69.81405, 122.6454
20033, 69.91993, 144.7208
20034, 70.0879, 122.9645
20035, 66.23051, 99.104
20036, 67.61818, 141.2592
20037, 68.58143, 125.3615
20038, 68.15695, 126.2308
20039, 67.512, 126.9866
20040, 70.76552, 142.9296
20041, 69.26234, 143.2527
20042, 68.32817, 132.7759
20043, 69.51257, 113.2856
20044, 70.02706, 129.0559
20045, 66.82483, 115.5469
20046, 69.03162, 142.6512
20047, 67.60125, 125.5298
20048, 69.25415, 127.9935
20049, 68.10161, 115.5621
20050, 67.65047, 123.7327
20051, 70.96123, 136.3127
20052, 68.41146, 131.7994
20053, 67.37012, 109.7773
20054, 66.75139, 123.746
20055, 67.13334, 121.373
20056, 67.77926, 110.8057
20057, 66.97201, 112.4094
20058, 69.62951, 130.6875
20059, 67.00845, 122.5204
20060, 65.84782, 110.4676
20061, 68.74982, 137.4344
20062, 63.46219, 131.6278
20063, 68.28298, 121.9196
20064, 69.08611, 128.7246
20065, 67.51138, 126.3069
20066, 67.91991, 122.2827
20067, 70.05535, 142.0311
20068, 67.11741, 111.0611
20069, 68.90664, 119.2548
20070, 67.97481, 124.2253
20071, 69.82979, 149.1322
20072, 68.87782, 132.1464
20073, 68.62969, 131.2994
20074, 68.27637, 148.0963
20075, 67.85369, 120.7737
20076, 67.06235, 133.1606
20077, 70.25943, 134.5582
20078, 69.18391, 131.2755
20079, 69.92206, 129.2742
20080, 70.78492, 146.6769
20081, 70.76045, 134.0286
20082, 70.82053, 141.0171
20083, 67.72934, 124.2418
20084, 67.43639, 129.3814
20085, 64.30312, 99.33579
20086, 64.88648, 113.0468
20087, 63.01244, 101.7311
20088, 67.53395, 144.4339
20089, 64.22026, 127.7241
20090, 68.28249, 116.6627
20091, 70.01457, 121.0093
20092, 65.91743, 138.7636
20093, 67.71394, 125.1313
20094, 66.88127, 124.8587
20095, 69.52967, 131.1727
20096, 67.75601, 135.348
20097, 69.49112, 154.7671
20098, 70.22138, 141.0964
